profile_key,display_name,guidance_role,auto_suggest_mode,guidance_portion_g,contexts,reviewed_contexts_json,context_reason,changed_from_v4896602,ready_to_eat,reviewed_preparation_state,preparation_reason,priority_nutrients,flags
ciqual:25570,"Pizza aux lardons, oignons et fromage, préemballée",meal,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat""]","[""composite_meal""]"
ciqual:25472,"Pizza aux légumes ou pizza 4 saisons, préemballée",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""calcium_mg"",""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""protein"",""potassium_mg"",""vitamin_b12_ug"",""vitamin_b1_mg""]","[""composite_meal""]"
ciqual:25477,"Pizza champignons fromage, préemballée",meal,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat""]","[""composite_meal""]"
ciqual:25548,"Pizza jambon fromage champignons ou pizza royale,
reine ou regina, préemballée",meal,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat""]","[""composite_meal""]"
ciqual:25435,"Pizza jambon fromage, préemballée",meal,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat""]","[""composite_meal""]"
ciqual:26271,"Pizza kebab, préemballée",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""composite_meal""]"
ciqual:26273,"Pizza type raclette ou tartiflette, préemballée",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""composite_meal""]"
dict:b1114dca-3d3e-4f71-85e3-1f1adbd133a9,Placali — Côte d’Ivoire,food,general,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_b9_ug"",""vitamin_c_mg"",""fiber"",""vitamin_b12_ug"",""iron_mg"",""potassium_mg"",""zinc_mg""]",[]
ciqual:20251,"Plat légumes, avec féculent et lait/crème, dès 12 mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,meal_ready,complete_meal_ready,"[""energy"",""fiber"",""carbs"",""fat"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b2_mg"",""vitamin_b6_mg"",""vitamin_b9_ug""]","[""composite_meal""]"
ciqual:20254,"Plat légumes, avec féculent et lait/crème, dès 18 mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,meal_ready,complete_meal_ready,"[""energy"",""carbs"",""fat"",""fiber"",""phosphorus_mg"",""potassium_mg"",""vitamin_b2_mg"",""vitamin_b9_ug"",""vitamin_c_mg"",""calcium_mg""]","[""composite_meal""]"
ciqual:20249,"Plat légumes, avec féculent et lait/crème, dès 6/8
mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,meal_ready,complete_meal_ready,"[""energy"",""carbs"",""fat"",""fiber"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""calcium_mg""]","[""composite_meal""]"
ciqual:20250,"Plat légumes, avec féculent et lait/crème, dès 8/12
mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""fiber"",""calcium_mg"",""carbs"",""phosphorus_mg"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b6_mg""]","[""composite_meal""]"
ciqual:42604,"Plat légumes, avec féculent et viande/poisson, dès
8/12 mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,meal_ready,complete_meal_ready,"[""fiber"",""carbs"",""energy"",""phosphorus_mg"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""fat"",""protein""]","[""composite_meal""]"
ciqual:42605,"Plat légumes, avec féculent et viande/poisson, dès 12
mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""fiber"",""carbs"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""phosphorus_mg"",""protein""]","[""composite_meal""]"
ciqual:42606,"Plat légumes, avec féculent et viande/poisson, dès 18
mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,meal_ready,complete_meal_ready,"[""energy"",""carbs"",""fat"",""fiber"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""vitamin_c_mg"",""vitamin_e_mg""]","[""composite_meal""]"
ciqual:42603,"Plat légumes, avec féculent et viande/poisson, dès 6/8
mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,meal_ready,complete_meal_ready,"[""energy"",""fiber"",""vitamin_b12_ug"",""vitamin_b9_ug"",""carbs"",""fat"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b3_mg""]","[""composite_meal""]"
ciqual:20248,"Plat légumes, avec féculent, dès 6-8 mois",meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_composite,False,True,meal_ready,complete_meal_ready,"[""fiber"",""carbs"",""energy"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""calcium_mg"",""fat"",""magnesium_mg"",""phosphorus_mg""]","[""composite_meal""]"
ciqual:20273,"Poêlée de légumes assaisonnés à l'asiatiques ou wok
de légumes, surgelée, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,requires_cooking,frozen_raw,"[""energy"",""fat"",""fiber""]",[]
ciqual:20498,"Poêlée de légumes assaisonnés aux champignons
(""champêtre""), surgelée",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""fiber""]",[]
ciqual:20274,"Poêlée de légumes assaisonnés grillée, méridionale
ou méditerranéenne, surgelée, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,requires_cooking,frozen_raw,"[""fiber"",""energy"",""fat""]",[]
ciqual:20262,"Poêlée de légumes assaisonnés sans champignon,
surgelée, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,requires_cooking,frozen_raw,"[""iron_mg"",""vitamin_c_mg"",""fiber"",""energy"",""fat""]",[]
ciqual:4051,"Poêlée de pommes de terre à la sarladaise (graisse
de canard, ail et persil), surgelée, à cuire",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",oil,False,True,requires_cooking,explicit_a_cuire,"[""energy"",""fat"",""carbs"",""fiber""]","[""curated_familiar_only""]"
ciqual:25057,"Poêlée de pommes de terre préfrites, lardons ou
poulet, et autres, sans légumes verts, préemballée",food,familiar_only,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""fiber"",""phosphorus_mg"",""potassium_mg"",""vitamin_b9_ug"",""protein"",""vitamin_b12_ug"",""vitamin_b1_mg""]","[""processed_meat""]"
ciqual:13734,"Poire au sirop léger, appertisée, égouttée",food,familiar_only,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""fiber"",""energy""]","[""curated_familiar_only""]"
ciqual:13735,"Poire au sirop léger, appertisée, non égouttée",food,familiar_only,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber""]","[""curated_familiar_only""]"
ciqual:39519,Poire belle Hélène,food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""fiber"",""iron_mg"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""vitamin_d_ug"",""vitamin_e_mg""]",[]
ciqual:13188,"Poire Conférence, chair sans peau, crue",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""fiber"",""carbs"",""energy""]",[]
ciqual:13189,"Poire Williams, chair sans peau, crue",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""fiber"",""carbs"",""energy""]",[]
ciqual:13037,"Poire, chair et peau, crue",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""fiber"",""carbs"",""energy""]",[]
ciqual:13397,"Poire, chair, crue (aliment moyen)",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""fiber"",""carbs"",""energy""]",[]
ciqual:20327,"Poireau, bouilli/cuit à l'eau",food,familiar_only,250.0,"[""breakfast"",""snack""]","[""lunch"",""dinner""]",vegetable,True,True,ready,ready_food,"[""fiber"",""calcium_mg"",""energy"",""potassium_mg"",""protein"",""vitamin_c_mg""]","[""curated_familiar_only""]"
ciqual:20039,"Poireau, cru",food,general,150.0,"[""breakfast"",""snack""]","[""lunch"",""dinner""]",vegetable,True,True,ready,ready_food,"[""fiber"",""iron_mg"",""vitamin_b6_mg"",""vitamin_c_mg"",""calcium_mg"",""magnesium_mg"",""potassium_mg""]",[]
ciqual:20040,"Poireau, cuit",food,general,150.0,"[""breakfast"",""snack""]","[""lunch"",""dinner""]",vegetable,True,True,ready,ready_food,"[""vitamin_c_mg""]",[]
ciqual:20236,"Poireau, surgelé, cru",food,general,150.0,"[""breakfast"",""snack""]","[""lunch"",""dinner""]",vegetable,True,True,requires_cooking,frozen_raw,"[""fiber"",""vitamin_c_mg"",""calcium_mg""]",[]
ciqual:20506,"Pois cassé, bouilli/cuit à l'eau",food,familiar_only,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,True,ready,ready_food,"[""energy"",""fiber"",""carbs"",""iron_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b1_mg"",""fat"",""magnesium_mg""]","[""curated_familiar_only""]"
ciqual:20515,"Pois cassé, sec",food,general,70.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,True,requires_cooking,dry_or_raw_starch_legume,"[""energy"",""fiber"",""carbs"",""iron_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b1_mg"",""zinc_mg"",""vitamin_b2_mg""]",[]
ciqual:20532,"Pois chiche, appertisé, égoutté",food,general,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,True,ready,ready_food,"[""energy"",""fiber"",""selenium_ug"",""carbs"",""phosphorus_mg"",""protein"",""vitamin_b6_mg"",""fat"",""iron_mg"",""magnesium_mg""]",[]
ciqual:20507,"Pois chiche, bouilli/cuit à l'eau",food,general,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,True,ready,ready_food,"[""energy"",""fiber"",""carbs"",""fat"",""magnesium_mg"",""phosphorus_mg"",""protein"",""calcium_mg"",""iron_mg"",""potassium_mg""]",[]
ciqual:20516,"Pois chiche, sec",food,general,70.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,False,requires_cooking,existing_requires_preparation,"[""energy"",""fiber"",""carbs"",""iron_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b1_mg"",""vitamin_b6_mg"",""fat""]",[]
ciqual:20527,"Pois d'Angole vert, frais, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,True,ready,ready_food,"[""fiber"",""vitamin_c_mg"",""carbs"",""energy"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""vitamin_b1_mg"",""iron_mg"",""protein""]",[]
ciqual:20833,"Pois d'Angole, entier, cuit à la vapeur, prélevé à la
Martinique",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",legume_plant_protein,False,True,ready,ready_food,"[""protein"",""carbs""]",[]
ciqual:20216,"Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""fiber"",""vitamin_c_mg"",""calcium_mg"",""energy"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:20173,"Pois mange-tout ou pois gourmand, cru",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""vitamin_c_mg"",""fiber"",""iron_mg"",""vitamin_b1_mg"",""energy"",""phosphorus_mg"",""potassium_mg"",""vitamin_b6_mg""]",[]
ciqual:20243,"Pois mange-tout ou pois gourmands, cuits",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""fiber"",""iron_mg"",""vitamin_c_mg"",""calcium_mg"",""energy"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b2_mg""]",[]
ciqual:25145,"Poisson blanc à l'estragon, préemballé",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:25086,"Poisson blanc à la bordelaise (chapelure, huile…),
préemballé",ingredient,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",oil,False,False,requires_cooking,existing_requires_preparation,"[""vitamin_b12_ug"",""fat"",""iodine_ug"",""vitamin_b3_mg""]","[""requires_preparation""]"
ciqual:25140,"Poisson blanc à la florentine (sauce aux épinards),
préemballé",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""protein"",""energy"",""fat"",""fiber""]","[""curated_familiar_only""]"
ciqual:25141,"Poisson blanc à la marinière (sauce aux oignons, vin
blanc, moules), préemballé",beverage,never,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,True,True,ready,ready_food,"[""energy"",""protein"",""fat""]","[""alcohol""]"
ciqual:25143,"Poisson blanc à la parisienne (sauce aux
champignons), préemballé",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:25128,"Poisson blanc à la provençale ou niçoise (sauce
tomate), préemballé",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""iodine_ug"",""vitamin_b12_ug"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""potassium_mg"",""protein""]","[""curated_familiar_only""]"
ciqual:25142,"Poisson blanc à la sauce moutarde, préemballé",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:24998,"Poisson blanc en sauce, préemballé (aliment moyen)",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""iodine_ug"",""vitamin_b12_ug"",""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b3_mg"",""potassium_mg"",""vitamin_c_mg"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:25146,"Poisson blanc sauce oseille, préemballé",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""vitamin_b12_ug"",""energy"",""fat"",""iodine_ug"",""protein"",""phosphorus_mg"",""potassium_mg""]","[""curated_familiar_only""]"
ciqual:26249,"Poisson blanc, cuit (aliment moyen)",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""iodine_ug"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""energy"",""phosphorus_mg"",""potassium_mg"",""vitamin_d_ug"",""fat"",""vitamin_b3_mg""]",[]
ciqual:26140,Poisson cuit (aliment moyen),food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""energy"",""fat"",""iodine_ug"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg""]",[]
ciqual:26030,"Poisson pané, frit",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b12_ug"",""phosphorus_mg"",""protein"",""vitamin_e_mg"",""carbs"",""magnesium_mg"",""potassium_mg"",""selenium_ug""]",[]
ciqual:26029,"Poisson pané, surgelé, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""iodine_ug"",""energy"",""fat"",""protein"",""vitamin_b12_ug"",""vitamin_b6_mg"",""calcium_mg"",""carbs"",""phosphorus_mg"",""potassium_mg""]",[]
